algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,1,None,79.0,0.004979133605957031,0.2629280949442735,0.23785717327745265
ff,2,1,None,67.0,0.004439592361450195,0.47645116605148213,0.26006164309608676
ff,3,1,None,80.0,0.0050013065338134766,0.32196901347588636,0.22299046060111322
ff,4,1,None,77.0,0.005000591278076172,0.3553408898373111,0.2568872031830023
ff,5,1,None,72.0,0.0062084197998046875,0.5100761007489669,0.2924627538874638
ff,6,1,None,81.0,0.005000114440917969,0.40835676617911465,0.27833265847467326
ff,7,1,None,77.0,0.005182027816772461,0.5828294038664933,0.3189270359241337
ff,8,1,None,62.0,0.00500035285949707,0.4381130124137622,0.25571551708801193
ff,9,1,None,79.0,0.005192279815673828,0.2571410433843991,0.2434831707011144
ff,10,1,None,70.0,0.004996061325073242,0.43841422108048206,0.29373234161201534
ff,11,1,None,69.0,0.005200624465942383,0.4975963392252366,0.24638172009600678
ff,12,1,None,79.0,0.005000114440917969,0.31831536420581585,0.2528138845808521
ff,13,1,None,74.0,0.0062677860260009766,0.35182422483279757,0.25566304597712797
ff,14,1,None,73.0,0.007997989654541016,0.22225300425207573,0.21967421632049702
ff,15,1,None,73.0,0.004163980484008789,0.22012060593304472,0.2270524116562579
ff,16,1,None,68.0,0.005237102508544922,0.7331547535993294,0.3487732034943118
ff,17,1,None,77.0,0.005211591720581055,0.35662654823209394,0.24634694747105526
ff,18,1,None,77.0,0.004999876022338867,0.42394109335327496,0.2816835972517422
ff,19,1,None,75.0,0.005220890045166016,0.6517370819635522,0.31236682253452525
ff,20,1,None,74.0,0.004998207092285156,0.2029872160990059,0.2062878242454841
ff,21,1,None,69.0,0.005269050598144531,0.3822473984028431,0.2338147134902028
ff,22,1,None,75.0,0.005288124084472656,0.2937847343407048,0.22652581464232885
ff,23,1,None,80.0,0.003999471664428711,0.1711895501097412,0.20621244499208977
ff,24,1,None,71.0,0.0052258968353271484,0.41447865832462305,0.26674165681098055
ff,25,1,None,72.0,0.005002737045288086,0.4197939642166928,0.2806512851019912
ff,26,1,None,77.0,0.005005598068237305,0.566318341260439,0.31244561447133345
ff,27,1,None,70.0,0.00513911247253418,0.3550767106608911,0.265925428981943
ff,28,1,None,75.0,0.0050051212310791016,0.1737379996773937,0.19632183193807823
ff,29,1,None,73.0,0.006000995635986328,0.3626596122421773,0.2586375252348573
ff,30,1,None,79.0,0.005185127258300781,0.2629280949442735,0.23785717327745265
