algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,2,None,0.587,0.01599287986755371,0.015865921656299894,0.1612912475148233
ff,2,2,None,0.591,0.015192270278930664,0.0377936520793919,0.19078787844301065
ff,3,2,None,0.585,0.015000343322753906,1.9761331596239798e-05,0.14253273174991946
ff,4,2,None,0.604,0.014068603515625,0.0443226486134639,0.19953741817327436
ff,5,2,None,0.575,0.018121004104614258,0.11595266861112478,0.23968006486551147
ff,6,2,None,0.554,0.014190912246704102,0.12965885074244224,0.23321503900868235
ff,7,2,None,0.591,0.0163424015045166,0.049701721949105805,0.18894971836365523
ff,8,2,None,0.568,0.06486248970031738,0.029228507369553482,0.11277323179568742
ff,9,2,None,0.573,0.015999794006347656,0.027460499880739887,0.16714674339228938
ff,10,2,None,0.53,0.016518115997314453,0.14351506292379002,0.22504289831779778
ff,11,2,None,0.591,0.023960113525390625,0.05763028009081399,0.1902378614602442
ff,12,2,None,0.578,0.015282630920410156,0.009196647564355623,0.16106460652618013
ff,13,2,None,0.583,0.013864278793334961,0.0804961857381782,0.23781146925419314
ff,14,2,None,0.559,0.01818084716796875,0.06257927245223313,0.23258552845322458
ff,15,2,None,0.533,0.01883983612060547,0.12162160334996287,0.23736883859181507
ff,16,2,None,0.588,0.01200556755065918,0.11790543108368069,0.22403849367431092
ff,17,2,None,0.545,0.022254228591918945,0.13237632872976202,0.23164000292203915
ff,18,2,None,0.591,0.02470850944519043,0.10812632483875932,0.15881580804731785
ff,19,2,None,0.591,0.025382041931152344,0.035247691761151445,0.19275928999269146
ff,20,2,None,0.589,0.018847227096557617,0.02920501229908589,0.09804112063522345
ff,21,2,None,0.533,0.017067432403564453,0.13247071892111445,0.23569826450646866
ff,22,2,None,0.585,0.015004158020019531,0.11507090709715652,0.19861218654955012
ff,23,2,None,0.585,0.014965534210205078,-0.014343835710205586,0.11706076439298434
ff,24,2,None,0.556,0.016110897064208984,0.1083066167813666,0.15322904506790544
ff,25,2,None,0.574,0.014004945755004883,0.03556239743867508,0.1831630765722652
ff,26,2,None,0.568,0.01607036590576172,0.07817531182539139,0.24657649989103042
ff,27,2,None,0.525,0.012119770050048828,0.07115922056492574,0.24062308639298283
ff,28,2,None,0.591,0.013998746871948242,0.036961345198970104,0.18633880203331896
ff,29,2,None,0.558,0.012193918228149414,0.1107656494618247,0.1664448744460847
ff,30,2,None,0.585,0.013999700546264648,0.09867058422067676,0.1963459619726891
bs,1,2,2,0.608,0.029598712921142578,0.08882598928038134,0.10926678765220793
bs,2,2,2,0.583,0.010998725891113281,0.07526818103425018,0.136051405547393
bs,3,2,2,0.612,0.010001420974731445,0.08515401709468001,0.1398988403583742
bs,4,2,2,0.625,0.04937601089477539,0.1265590185474302,0.08734566194992889
bs,5,2,2,0.612,0.009102821350097656,0.06280267397004453,0.09448642760578359
bs,6,2,2,0.514,0.011999845504760742,0.12929879692500784,0.2506776936206458
bs,7,2,2,0.61,0.010019302368164062,0.10521426988459098,0.22593021030290525
bs,8,2,2,0.51,0.011005401611328125,0.06965673345481524,0.1739470488668518
bs,9,2,2,0.659,0.008205413818359375,0.08515712437310557,0.09907170833523385
bs,10,2,2,0.617,0.01012277603149414,0.10099697336900852,0.13440848692839266
bs,11,2,2,0.647,0.03536820411682129,0.12667463056814238,0.1405211773845541
bs,12,2,2,0.636,0.009663820266723633,0.22579660942005583,0.14840605216718755
bs,13,2,2,0.627,0.008997440338134766,0.0788278837596033,0.11878987145311308
bs,14,2,2,0.653,0.00908517837524414,0.07686304024332104,0.11008927645683834
bs,15,2,2,0.612,0.012000322341918945,0.16835943231913622,0.1308518486425691
bs,16,2,2,0.665,0.008884191513061523,0.11041604974363062,0.2124133069305123
bs,17,2,2,0.597,0.010285139083862305,0.0725248060224747,0.10560100455855763
bs,18,2,2,0.623,0.011272430419921875,0.08201833094888089,0.10843275865267522
bs,19,2,2,0.629,0.009116649627685547,0.13671061508842092,0.10980923600906049
bs,20,2,2,0.594,0.012023210525512695,0.12006859842615869,0.12550716626943886
bs,21,2,2,0.682,0.026004791259765625,0.08942586292823966,0.10968713383358228
bs,22,2,2,0.584,0.012012481689453125,0.12054855437704823,0.10169072491125083
bs,23,2,2,0.508,0.010252714157104492,0.13512314501893055,0.20486630443582327
bs,24,2,2,0.579,0.01017904281616211,0.017563104110167656,0.1446582403398051
bs,25,2,2,0.591,0.014165401458740234,0.07545758284107451,0.09078912122274949
bs,26,2,2,0.503,0.012011289596557617,0.11871847578015311,0.24924188565909655
bs,27,2,2,0.607,0.010016202926635742,0.010087100842810087,0.06031977078022519
bs,28,2,2,0.494,0.012994766235351562,0.1471023976463944,0.294184784094323
bs,29,2,2,0.62,0.008946418762207031,0.19390916400497368,0.13306066072208295
bs,30,2,2,0.676,0.008089303970336914,0.08762886329423036,0.06656645147994114
bs,1,2,3,0.586,0.01620960235595703,0.06827177338531994,0.1762788806241966
