algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,2,None,25.913,0.02000284194946289,0.2800448344864435,0.3727616893138537
ff,2,2,None,27.862,0.01205754280090332,0.25420077379705186,0.31069124049086416
ff,3,2,None,24.393,0.013022661209106445,0.2817530425916296,0.39786359305363633
ff,4,2,None,23.193,0.01601409912109375,0.27082403436116054,0.36664565124230464
ff,5,2,None,22.406,0.010844707489013672,0.24182763610317834,0.36717647072711224
ff,6,2,None,25.913,0.009006500244140625,0.27221400372755683,0.3498669125063448
ff,7,2,None,25.562,0.01806497573852539,0.3012966038822582,0.372476822285651
ff,8,2,None,22.562,0.013999462127685547,0.2782407933767792,0.3887192816752919
ff,9,2,None,24.513,0.01302957534790039,0.30195036668261016,0.29610980289389904
ff,10,2,None,23.989,0.011099576950073242,0.2821073936812636,0.2885091823677119
ff,11,2,None,22.406,0.014928579330444336,0.25491892838529623,0.3718603808149614
ff,12,2,None,22.406,0.012601613998413086,0.2593380594036477,0.36889803302933233
ff,13,2,None,24.413,0.02998828887939453,0.2745373339329755,0.3725395510453692
ff,14,2,None,23.193,0.016685962677001953,0.2735265608994423,0.36501909736649196
ff,15,2,None,22.946,0.019999980926513672,0.2855025142600955,0.41855337154108707
ff,16,2,None,24.021,0.019191980361938477,0.2850322733998995,0.3874165103854463
ff,17,2,None,24.79,0.025000810623168945,0.29110358670580705,0.3466185955430409
ff,18,2,None,27.862,0.019992828369140625,0.2541205883333584,0.309479887729953
ff,19,2,None,25.755,0.017052888870239258,0.3169061242691531,0.38703223671097936
ff,20,2,None,23.989,0.02200603485107422,0.289483790205179,0.3963634436829778
ff,21,2,None,25.048,0.019997596740722656,0.27455897658631107,0.38851478646082827
ff,22,2,None,23.989,0.018994808197021484,0.2925762480531414,0.40056724057592424
ff,23,2,None,23.989,0.019011497497558594,0.29109176991472774,0.35372003656100887
ff,24,2,None,23.193,0.0229952335357666,0.2725993706023957,0.36582898645980605
ff,25,2,None,24.9,0.017000913619995117,0.2723398509080698,0.277914128561426
ff,26,2,None,23.926,0.025995254516601562,0.26572787145254306,0.3768300806712532
ff,27,2,None,23.989,0.019999265670776367,0.28796011601674915,0.3952915801723224
ff,28,2,None,25.318,0.0229952335357666,0.2767139562019248,0.381612244110718
ff,29,2,None,24.021,0.019266843795776367,0.287973225390559,0.3939167440013944
ff,30,2,None,22.406,0.01900172233581543,0.24337102764973795,0.36516764805366786
bs,1,2,2,30.545,0.017988204956054688,0.21455974502571384,0.33351955003544853
bs,2,2,2,31.507,0.021670103073120117,0.2532830502209959,0.3882803822399446
bs,3,2,2,25.667,0.02199077606201172,0.22990503890388417,0.3717434038536092
bs,4,2,2,32.689,0.03099536895751953,0.2442748308461608,0.3538943895632766
bs,5,2,2,29.426,0.020776748657226562,0.24714198425176145,0.3770604978426777
bs,6,2,2,30.425,0.023148298263549805,0.3188630914519835,0.45661610057371826
bs,7,2,2,32.614,0.022116661071777344,0.24407302981474063,0.4071163489897177
bs,8,2,2,26.34,0.029006481170654297,0.19823625490351574,0.3007877001237469
bs,9,2,2,30.845,0.04590272903442383,0.30781285341441383,0.4644750193335355
bs,10,2,2,32.889,0.01900458335876465,0.31099141429134236,0.46890133794349237
bs,11,2,2,31.061,0.041998863220214844,0.1905714147591903,0.3588227217241428
bs,12,2,2,26.386,0.022002458572387695,0.24981286731291502,0.3843306991392834
bs,13,2,2,33.242,0.02348923683166504,0.208397134297084,0.35407220832838276
bs,14,2,2,31.765,0.023204326629638672,0.19658835626869975,0.34428504675602417
bs,15,2,2,31.523,0.03300333023071289,0.1989865665929648,0.33846622355887945
bs,16,2,2,31.151,0.0339970588684082,0.2249239585934117,0.34399432132716
bs,17,2,2,31.523,0.027269363403320312,0.19575010672948412,0.3316911316267346
bs,18,2,2,31.523,0.02500462532043457,0.2077707168208793,0.34633388558421935
bs,19,2,2,28.054,0.020430564880371094,0.2597539969822266,0.38274085263230256
bs,20,2,2,32.24,0.11492419242858887,0.2762825062723037,0.39337023613954936
bs,21,2,2,31.438,0.03299117088317871,0.19675489855487036,0.3347835800860636
bs,22,2,2,30.0,0.03500676155090332,0.20821868772221078,0.3451186660409341
bs,23,2,2,31.289,0.030001163482666016,0.18821064138027188,0.2669391467267786
bs,24,2,2,31.863,0.020588159561157227,0.1842565943191248,0.3709963521653074
bs,25,2,2,30.783,0.020298242568969727,0.18158865008240893,0.35533306189246877
bs,26,2,2,24.9,0.043467044830322266,0.24644554135374788,0.3870022246844983
bs,27,2,2,29.559,0.03383755683898926,0.2563430753781118,0.4258258454036401
bs,28,2,2,24.9,0.06090974807739258,0.3003733525882093,0.43849646465314657
bs,29,2,2,32.389,0.06258511543273926,0.2152681204464241,0.35635631231184495
bs,30,2,2,32.286,0.045812368392944336,0.2762873787497692,0.408356514596096
bs,1,2,3,21.567,0.03854966163635254,0.3088754291602967,0.4306748763507593
bs,2,2,3,31.733,0.045012712478637695,0.319477450729289,0.42038492850411885
bs,3,2,3,20.98,0.034998416900634766,0.31043442819313244,0.4114850830996713
bs,4,2,3,22.574,0.042838335037231445,0.2954337454680947,0.4203380243524144
bs,5,2,3,24.704,0.02740931510925293,0.20762377590366501,0.29605014139165214
bs,6,2,3,20.761,0.0535280704498291,0.2680436579618269,0.3778308158023055
bs,7,2,3,21.732,0.037511348724365234,0.2754725341688013,0.33014073245102454
bs,8,2,3,19.988,0.047841548919677734,0.24516502693403142,0.3573198598446944
bs,9,2,3,24.646,0.13253450393676758,0.29678104820273343,0.4367217970536121
bs,10,2,3,21.462,0.029989242553710938,0.3072655850742804,0.4214327384814512
bs,11,2,3,22.191,0.03506207466125488,0.30503648795317956,0.4179753991997627
bs,12,2,3,23.244,0.03031134605407715,0.290218304324706,0.34750593396650115
bs,13,2,3,24.571,0.04115939140319824,0.2575555362675609,0.33400774618586315
bs,14,2,3,19.804,0.0314483642578125,0.22098228639342848,0.34714529647653497
bs,15,2,3,24.823,0.038910865783691406,0.28350567757181205,0.41769287115603637
bs,16,2,3,23.12,0.0641317367553711,0.2805275565797404,0.36414667983120785
bs,17,2,3,23.368,0.045992136001586914,0.3051956153246435,0.4447406433834965
bs,18,2,3,24.638,0.04439949989318848,0.2777265619065833,0.41039481006094963
bs,19,2,3,27.469,0.037999629974365234,0.17291178409825123,0.37650216478408594
bs,20,2,3,22.794,0.031164884567260742,0.30087566282663614,0.41815378925788554
bs,21,2,3,32.923,0.056142330169677734,0.256115453432785,0.38746247566412007
bs,22,2,3,22.574,0.036017417907714844,0.3114910931505866,0.4274266607641263
