algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,2,None,1.598,0.15504240989685059,0.13389019409230074,0.20409359295894253
ff,2,2,None,1.598,0.9563944339752197,0.2810937754085426,0.21878954420330504
ff,3,2,None,1.621,0.7662813663482666,0.046663303166910614,0.0038260073302163896
ff,4,2,None,1.601,0.26589369773864746,0.05523079445825822,0.04176065257594253
ff,5,2,None,1.566,0.4616692066192627,0.15119507317928474,0.0935393919502335
ff,6,2,None,1.598,0.7296445369720459,0.6443503080453484,0.2311554220598635
ff,7,2,None,1.621,0.2528064250946045,0.30944662836083703,0.2435866070675117
ff,8,2,None,1.546,0.3700730800628662,0.10610171298110266,0.15436748474565737
ff,9,2,None,1.598,0.48926448822021484,0.2498213608385465,0.21812426485389247
ff,10,2,None,1.598,0.37401437759399414,0.43525408121150577,0.2730176785434969
ff,11,2,None,1.639,0.19377565383911133,0.030294344141245686,0.10710078154158985
ff,12,2,None,1.598,0.21833109855651855,0.20291451067970656,0.2030588323711418
ff,13,2,None,1.622,0.42826056480407715,0.3936442054588058,0.25466388920020844
ff,14,2,None,1.598,0.21132659912109375,0.0991621477625939,0.1425323511768122
ff,15,2,None,1.524,0.15776324272155762,0.04744649352447552,0.13679256684634933
ff,16,2,None,1.598,0.20917630195617676,0.2470585119040335,0.2231225593204377
ff,17,2,None,1.621,0.1833970546722412,0.27887657145127775,0.12745576727844846
ff,18,2,None,1.532,0.9145643711090088,0.05657209037082269,0.18607347663835644
ff,19,2,None,1.599,0.6348280906677246,0.34954927298317107,0.25070358504972073
ff,20,2,None,1.598,0.3649115562438965,0.20550238701289164,0.20957607566940673
ff,21,2,None,1.598,0.27010440826416016,0.31914174274181306,0.2500175636807327
ff,22,2,None,1.598,0.17406487464904785,0.15823192017612928,0.18381207176925515
ff,23,2,None,1.616,0.17286396026611328,0.14980048546605224,-0.05138684579640551
ff,24,2,None,1.524,0.26801180839538574,0.053024181431342216,0.1808748757127232
ff,25,2,None,1.599,0.2306208610534668,0.3246364724577236,0.2424034332450617
ff,26,2,None,1.598,0.22339677810668945,0.045763581357561506,-0.07568336832761104
ff,27,2,None,1.599,0.19408035278320312,0.30345265100471663,0.2522222057858406
ff,28,2,None,1.611,0.21484375,0.31179369578197985,0.24712539800800634
ff,29,2,None,1.524,0.4140615463256836,0.03670789106907449,0.1737697318266961
ff,30,2,None,1.639,0.2307727336883545,0.0677390944342874,0.05087806154881915
bs,1,2,2,1.56,0.3937563896179199,0.6372112217704656,0.3175193522640379
bs,2,2,2,1.558,0.43353700637817383,0.3150057115425441,0.1292378704584499
bs,3,2,2,1.617,0.5285444259643555,0.4259849162720941,0.15955159806786068
bs,4,2,2,1.622,0.2451343536376953,0.2013209641407708,0.007348342151654756
bs,5,2,2,1.613,0.2922208309173584,0.39768564907026543,0.2675763724507026
bs,6,2,2,1.598,0.4666624069213867,0.7159802017469205,0.269820020593821
bs,7,2,2,1.62,0.1862928867340088,0.2982842176830119,0.24925031460275318
bs,8,2,2,1.509,0.26209425926208496,0.49442976645538456,0.118700575804539
bs,9,2,2,1.65,0.35683584213256836,0.359846981415412,0.1309233438383282
bs,10,2,2,1.644,0.2840418815612793,0.7340883466984658,0.30992436083554853
bs,11,2,2,1.582,0.21604609489440918,0.3056264901746324,0.1546280965082313
bs,12,2,2,1.591,0.3082127571105957,0.3323471946953267,0.08260017805556673
bs,13,2,2,1.598,0.2808406352996826,0.14338699355518372,0.02448833754109555
bs,14,2,2,1.614,0.24710345268249512,0.3048862291044909,0.1381330343568215
bs,15,2,2,1.57,0.2331078052520752,0.3795418589854751,0.14767429636857274
bs,16,2,2,1.633,0.2954261302947998,0.11501289161072453,0.02884500764846751
bs,17,2,2,1.633,0.17017674446105957,0.3337309283435671,0.14748983244668779
bs,18,2,2,1.622,0.21689367294311523,0.30299408849330783,0.09299798092501718
bs,19,2,2,1.624,0.24036383628845215,0.35067130161315063,0.12164649601794765
bs,20,2,2,1.58,0.1758418083190918,0.4885836835425031,0.3104363338603219
