algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,1,None,8.29969024832082,0.006009101867675781,0.968411490089972,0.7290050823989297
ff,2,1,None,6.7753086039681705,0.0010006427764892578,1.0,0.7432283753811214
ff,3,1,None,6.859779640950229,0.0010037422180175781,0.9632401267727458,0.7255929044820881
ff,4,1,None,7.5662504659335585,0.0009989738464355469,0.9529700958681036,0.7228526138916561
ff,5,1,None,6.859779640950229,0.0009586811065673828,0.9734101384252382,0.73265917429388
ff,6,1,None,6.859779640950229,0.0009911060333251953,0.9330513720935321,0.7091350726381748
ff,7,1,None,8.29969024832082,0.0010883808135986328,0.9788182458641728,0.7351384788156274
ff,8,1,None,8.29969024832082,0.0,0.9788182458641728,0.7351384788156274
ff,9,1,None,8.29969024832082,0.0010058879852294922,0.9788182458641728,0.7351384788156274
ff,10,1,None,6.7753086039681705,0.002001523971557617,0.8789234851589088,0.6783440992812004
ff,11,1,None,6.859779640950229,0.0009980201721191406,0.978626252805443,0.7347995438128659
ff,12,1,None,8.037123624035535,0.0010056495666503906,0.6310470058575152,0.5673143019630432
ff,13,1,None,7.737464301355973,0.000989675521850586,0.9737156960863251,0.7280747253310967
ff,14,1,None,6.7753086039681705,0.0009999275207519531,0.9840979321622041,0.7372313986412983
ff,15,1,None,6.7753086039681705,0.0010285377502441406,0.978884679532344,0.7344725537208119
ff,16,1,None,6.7753086039681705,0.0009951591491699219,0.7971464265884033,0.6187202475101958
ff,17,1,None,6.7753086039681705,0.0010001659393310547,0.9893551263420711,0.7393760507841699
ff,18,1,None,7.5662504659335585,0.005003929138183594,0.9580239806842301,0.7257599879345757
ff,19,1,None,7.5662504659335585,0.001001119613647461,0.963123312261968,0.7286874915762634
ff,20,1,None,8.037123624035535,0.00199127197265625,0.6310470058575152,0.5673143019630432
ff,21,1,None,6.859779640950229,0.0009999275207519531,0.9576999612948465,0.7242303427402951
ff,22,1,None,6.859779640950229,0.0009944438934326172,0.9233341176445308,0.7039194154032814
ff,23,1,None,6.7753086039681705,0.0009996891021728516,0.897276540321517,0.6847544036645533
ff,24,1,None,6.859779640950229,0.0009989738464355469,0.9332150019964012,0.7106621829383981
ff,25,1,None,6.859779640950229,0.0010039806365966797,0.8828068713050429,0.6764790400904693
ff,26,1,None,6.7753086039681705,0.0010001659393310547,0.9380841263488214,0.7141804754791156
ff,27,1,None,6.859779640950229,0.0009992122650146484,0.9483378754884914,0.7165046372122257
ff,28,1,None,8.037123624035535,0.0009949207305908203,0.6310470058575152,0.5673143019630432
ff,29,1,None,6.859779640950229,0.0020041465759277344,0.9632401267727458,0.7255929044820881
ff,30,1,None,6.7753086039681705,0.0009937286376953125,0.9788182458641728,0.7351384788156274
bs,1,1,2,6.461016460564766,0.002152681350708008,0.9685913036120671,0.7288110370296852
bs,2,1,2,5.796763456119388,0.003169536590576172,1.0,0.7432283753811214
bs,3,1,2,6.3139735187206005,0.007008552551269531,0.9684789310776039,0.7311252219866528
bs,4,1,2,6.387262807348372,0.0029981136322021484,0.9893551263420711,0.7402845847253029
bs,5,1,2,5.5613756616630425,0.007004737854003906,0.9893551263420711,0.7378892319245081
bs,6,1,2,9.613689022662244,0.0019998550415039062,0.6281666737355858,0.5745932159088452
bs,7,1,2,5.611365364137573,0.0029997825622558594,0.9016976154584075,0.6880735298117998
bs,8,1,2,5.9470692148706235,0.002000570297241211,0.978884679532344,0.7329895312221779
bs,9,1,2,6.862159971317186,0.0019991397857666016,0.9436490509536983,0.7158408384427832
bs,10,1,2,6.15219421523482,0.003987789154052734,0.9893551263420711,0.7393760507841699
bs,11,1,2,7.91469619927163,0.010208606719970703,0.8277224341254411,0.6517919374182145
bs,12,1,2,5.746025419728023,0.003988504409790039,0.978884679532344,0.7329895312221779
bs,13,1,2,6.619263406037966,0.006997585296630859,0.9840979321622041,0.7377906375078821
