algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,2,None,5082.726,0.02516770362854004,0.006059724412301,0.8061059331983794
ff,2,2,None,5072.15,0.024652957916259766,0.00603156676563685,0.8067469248109758
ff,3,2,None,5139.162,0.02425527572631836,0.004153632478348442,0.8095173723237165
ff,4,2,None,5092.583,0.0250093936920166,0.006059724412301,0.8061059331983794
ff,5,2,None,5104.17,0.024274110794067383,0.006059724412301,0.8061059331983794
ff,6,2,None,5076.227,0.02216196060180664,0.007944700427259243,0.8431158351907292
ff,7,2,None,5075.429,0.02607870101928711,0.00603156676563685,0.8067469248109758
ff,8,2,None,5104.17,0.02525019645690918,0.006059724412301,0.8061059331983794
ff,9,2,None,5083.187,0.03100109100341797,0.006059724412301,0.8061059331983794
ff,10,2,None,5056.122,0.024106979370117188,0.007456316237826777,0.8161065111363071
ff,11,2,None,5092.798,0.03399920463562012,0.006059724412301,0.8061059331983794
ff,12,2,None,5056.122,0.024358272552490234,0.006509456170101147,0.8108901409185918
ff,13,2,None,5102.878,0.029999732971191406,0.006059724412301,0.8061059331983794
ff,14,2,None,5092.726,0.030205488204956055,0.006059724412301,0.8061059331983794
ff,15,2,None,5100.941,0.024230480194091797,0.006059724412301,0.8061059331983794
ff,16,2,None,5104.17,0.02463674545288086,0.006059724412301,0.8061059331983794
ff,17,2,None,5058.239,0.02748394012451172,0.006584052688815399,0.8081534809862035
ff,18,2,None,5056.122,0.02256917953491211,0.006648297654387764,0.8113964707599141
ff,19,2,None,5056.799,0.021421432495117188,0.006370770625983228,0.8104025532890876
ff,20,2,None,5073.423,0.02834320068359375,0.006169454237971002,0.8070854938173652
ff,21,2,None,5139.162,0.026313304901123047,0.003467963022770516,0.8029300028966365
ff,22,2,None,5196.069,0.02750563621520996,0.004728431743810282,0.8094840280598691
ff,23,2,None,5056.122,0.02398991584777832,0.006370770625983228,0.8104025532890876
ff,24,2,None,4276.762,0.027363300323486328,0.007214999149561548,0.7921235328562608
ff,25,2,None,5196.069,0.028320789337158203,0.004314588572174453,0.8079271043735544
ff,26,2,None,5087.036,0.02469611167907715,0.006059724412301,0.8061059331983794
ff,27,2,None,5057.696,0.021132707595825195,0.006370770625983228,0.8104025532890876
