algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,1,None,39.598,0.009244680404663086,0.21843985467358987,0.19980473107744856
ff,2,1,None,41.848,0.007999897003173828,0.20336945733677098,0.20497229827705107
ff,3,1,None,38.652,0.008178949356079102,0.2685118488488542,0.24826207491852464
ff,4,1,None,41.14,0.00899958610534668,0.24288569230687973,0.2998422951101586
ff,5,1,None,37.299,0.00800013542175293,0.2413670809495165,0.23962972116790557
ff,6,1,None,40.897,0.011161565780639648,0.24394367093414854,0.28546668417338056
ff,7,1,None,37.06,0.01009368896484375,0.25830808425006224,0.2796260358798211
ff,8,1,None,39.967,0.009999990463256836,0.2650213967562197,0.26306661989159263
ff,9,1,None,39.1,0.015265703201293945,0.2788534711115371,0.26724464217443844
ff,10,1,None,40.087,0.013221263885498047,0.2817627291828724,0.2538492946322992
ff,11,1,None,39.788,0.009999990463256836,0.2722015166208861,0.29350063452357494
ff,12,1,None,37.06,0.009192705154418945,0.29398214393550576,0.3094496203521696
ff,13,1,None,38.652,0.011214256286621094,0.2720065983233718,0.2394904467548036
ff,14,1,None,38.582,0.010187625885009766,0.30913512190188597,0.2692955085547209
ff,15,1,None,40.08,0.008214712142944336,0.2998849175257833,0.2716958740866227
ff,16,1,None,38.05,0.008998870849609375,0.24596803570806108,0.28168149392588865
ff,17,1,None,38.01,0.007205486297607422,0.2842183363047372,0.2104914534264081
ff,18,1,None,38.449,0.010001182556152344,0.2334402001230475,0.22607258471085048
ff,19,1,None,38.246,0.009000301361083984,0.20198864200016436,0.24716267748501736
ff,20,1,None,39.11,0.00922393798828125,0.2733325461278776,0.2899201174174096
ff,21,1,None,40.897,0.009495973587036133,0.24491386862340195,0.26862440646338726
ff,22,1,None,40.13,0.010282039642333984,0.22889135728322366,0.2851778235582696
ff,23,1,None,39.044,0.013214826583862305,0.2752886966737578,0.2914056086747612
ff,24,1,None,38.078,0.008306026458740234,0.30528014359607436,0.22545074679335203
ff,25,1,None,39.343,0.009054899215698242,0.24676607292071212,0.22362905523755566
ff,26,1,None,38.406,0.009216547012329102,0.23401534963416296,0.22524790790799432
ff,27,1,None,37.171,0.011228561401367188,0.21370230934360643,0.2036867824216494
ff,28,1,None,39.47,0.009098052978515625,0.23647514793228727,0.3023548962432104
ff,29,1,None,38.991,0.009164810180664062,0.2862177071503526,0.2548283145708918
ff,30,1,None,37.178,0.011232376098632812,0.21727096266808907,0.22578792204006498
bs,1,1,2,34.174,0.021381855010986328,0.296775574577443,0.37892214264565904
bs,2,1,2,37.89,0.022318601608276367,0.21307866936991152,0.21311606371493097
bs,3,1,2,40.14,0.019155025482177734,0.3091947967933094,0.31462941819390206
bs,4,1,2,37.06,0.02688455581665039,0.2534170806257338,0.2522604096403676
bs,5,1,2,35.795,0.023595333099365234,0.27529594984488337,0.2615190036304693
