algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,1,None,2456.46,0.006002187728881836,0.16637759705375801,0.5641104044632979
ff,2,1,None,2413.061,0.0039975643157958984,0.17182542258443625,0.5835728562230069
ff,3,1,None,1984.292,0.005218982696533203,0.1484115250394879,0.4463665000362629
ff,4,1,None,2650.02,0.003996133804321289,0.19990705751034207,0.5840045849604135
ff,5,1,None,1935.232,0.0032067298889160156,0.14121001843967798,0.4609139869176794
ff,6,1,None,2696.765,0.003192424774169922,0.20820401739888683,0.5128149398220674
ff,7,1,None,2728.316,0.004004240036010742,0.21627452866247684,0.5831002082701333
ff,8,1,None,2116.737,0.005214691162109375,0.14660471163834687,0.5742759544108033
ff,9,1,None,2650.02,0.007232189178466797,0.2057680537043896,0.5846788123535127
ff,10,1,None,2322.552,0.004008054733276367,0.2662958189428603,0.5132802232323632
ff,11,1,None,2190.554,0.004008054733276367,0.15632005457426001,0.57887740588958
ff,12,1,None,1992.599,0.0040073394775390625,0.13625482925404347,0.5589215059393748
ff,13,1,None,2763.882,0.004252433776855469,0.21897680320992705,0.5800646476872353
ff,14,1,None,2002.102,0.0050013065338134766,0.13801297893986036,0.5648897798059477
ff,15,1,None,1957.679,0.003987789154052734,0.13941425043836742,0.5502712929274333
ff,16,1,None,2339.206,0.0029938220977783203,0.17035112154238347,0.5825399972166647
ff,17,1,None,2272.557,0.003998279571533203,0.1625685144373377,0.5786299714616371
ff,18,1,None,2318.989,0.004002571105957031,0.16967013661725644,0.5814632723899777
ff,19,1,None,2502.421,0.008984804153442383,0.18419937671908101,0.5850958942388774
ff,20,1,None,2357.363,0.006999969482421875,0.17035112154238347,0.5825399972166647
ff,21,1,None,1975.031,0.005999565124511719,0.13863238311374032,0.5525313809444381
ff,22,1,None,2550.475,0.006211996078491211,0.3221358396710484,0.54112215147863
ff,23,1,None,2343.339,0.007998466491699219,0.18294291397952658,0.46147920328345915
ff,24,1,None,1930.571,0.006265163421630859,0.13570883155366595,0.4743883202028089
ff,25,1,None,2756.26,0.007186412811279297,0.21761372851337976,0.580186585956908
ff,26,1,None,2311.103,0.004998207092285156,0.1678265188067443,0.5810493442305061
ff,27,1,None,1982.829,0.0070590972900390625,0.1386875451615008,0.5539000298723518
ff,28,1,None,2450.248,0.01129007339477539,0.24365257941011012,0.48701384009484167
ff,29,1,None,2699.975,0.007192134857177734,0.2129771622205897,0.583740063531249
ff,30,1,None,2583.676,0.005202531814575195,0.1961239731844294,0.5854191898181602
bs,1,1,2,2626.892,0.01967644691467285,0.1224980275712273,0.4821859294545581
bs,2,1,2,1742.007,0.020197391510009766,0.15910051956806368,0.4921895343252279
bs,3,1,2,2259.472,0.014199972152709961,0.3155509242585688,0.5980957306972682
bs,4,1,2,2139.473,0.009213685989379883,0.1286937729093888,0.46573707722720376
bs,5,1,2,2510.898,0.01715087890625,0.12674444178849265,0.44389553545303434
bs,6,1,2,1830.704,0.008207082748413086,0.2835783119626956,0.5692379124926119
bs,7,1,2,2022.43,0.008999347686767578,0.24064153203995234,0.5824300930198624
bs,8,1,2,2015.664,0.013259649276733398,0.22826172139474388,0.5638220793407078
bs,9,1,2,2344.491,0.008987188339233398,0.1497390845516691,0.5652000696536016
bs,10,1,2,1722.398,0.011142969131469727,0.14494052023960324,0.4779633492808216
bs,11,1,2,1583.255,0.013997793197631836,0.26197287311104317,0.5607899863846874
bs,12,1,2,2341.35,0.02506279945373535,0.23151560429001333,0.5860257573582737
bs,13,1,2,1738.113,0.017175912857055664,0.16690225071213283,0.4997493687685018
bs,14,1,2,2109.748,0.009040355682373047,0.19990984756226143,0.4960135236362407
bs,15,1,2,1952.875,0.007287025451660156,0.33274821958685213,0.547603647815388
bs,16,1,2,2566.066,0.007001161575317383,0.3125072715429408,0.5807221127462261
bs,17,1,2,2777.18,0.010165929794311523,0.37214520113024235,0.4794135665202169
bs,18,1,2,1716.88,0.009993553161621094,0.21165734078891135,0.5755209019815479
bs,19,1,2,1828.957,0.00800013542175293,0.260990991179789,0.5727136445003337
bs,20,1,2,2107.893,0.009001731872558594,0.15766884354984675,0.5249875547308559
bs,21,1,2,2054.839,0.014197587966918945,0.35751654454569937,0.48127829899476543
