algorithm,test-number,p,search-depth,max-radius,run-time,rand-index,silhouette-coefficient
ff,1,1,None,14.0,1.6500205993652344,0.10647765681976738,0.5441127742687635
ff,2,1,None,13.0,1.5619399547576904,0.10730663117202548,0.5266084168252163
ff,3,1,None,14.0,1.5483486652374268,0.10648085450061182,0.5592816670045283
ff,4,1,None,14.0,1.5965640544891357,0.10446799863959676,0.5423074576097607
ff,5,1,None,14.0,1.6046476364135742,0.11104137930174085,0.5195939819363338
ff,6,1,None,14.0,1.620173692703247,0.10960606169313468,0.5169220198728954
ff,7,1,None,14.0,1.6091382503509521,0.1061231346804665,0.5238287101277858
ff,8,1,None,14.0,1.5741100311279297,0.1048189038185144,0.5451655664683402
ff,9,1,None,14.0,1.6114814281463623,0.09445488121244336,0.5843686144698088
ff,10,1,None,14.0,1.6124117374420166,0.10709350472743966,0.5495768749140113
ff,11,1,None,14.0,1.6033141613006592,0.10720940856438647,0.5044212637613121
ff,12,1,None,14.0,1.6007792949676514,0.10861294786719321,0.5316624207593122
ff,13,1,None,14.0,1.5701594352722168,0.10914068289812764,0.48422533325763456
ff,14,1,None,14.0,1.5792295932769775,0.1049847650995576,0.5494528012360353
ff,15,1,None,14.0,1.564549446105957,0.1066981748707871,0.49759782342164766
ff,16,1,None,14.0,1.5663478374481201,0.09298528470759967,0.5869266369955254
ff,17,1,None,14.0,1.577707052230835,0.1068061423515607,0.5536758519777001
ff,18,1,None,13.0,1.5691378116607666,0.10689936414092091,0.521761773409427
ff,19,1,None,14.0,1.608041524887085,0.09242541951284557,0.607914983136674
ff,20,1,None,14.0,1.5030641555786133,0.10761206543385704,0.491603842175636
ff,21,1,None,14.0,1.4986298084259033,0.10975594115548229,0.5071522790087071
ff,22,1,None,14.0,1.5837266445159912,0.09571104084075598,0.5776871659210513
ff,23,1,None,14.0,1.569782018661499,0.10946012011939941,0.5193244361530664
ff,24,1,None,14.0,1.5669174194335938,0.1068061423515607,0.5536758519777001
ff,25,1,None,14.0,1.6014878749847412,0.09445488121244336,0.5843686144698088
ff,26,1,None,14.0,1.6054327487945557,0.09263264218137054,0.6140580543187237
ff,27,1,None,14.0,1.5475099086761475,0.1098380110344585,0.5328396039521183
ff,28,1,None,14.0,1.6055755615234375,0.09510428631665796,0.5811960359711663
ff,29,1,None,14.0,1.5946242809295654,0.10993079022920212,0.5208122466301445
ff,30,1,None,14.0,1.6189894676208496,0.1094936819049848,0.5091374405879098
bs,1,1,2,122.0,0.050101518630981445,0.13087117493752115,0.4825209253268805
bs,2,1,2,122.0,0.04342460632324219,0.14907792983016105,0.4567377637374347
bs,3,1,2,122.0,0.04393506050109863,0.1490715288005262,0.5391239220729711
bs,4,1,2,122.0,0.04840564727783203,0.14283510324675006,0.549783850829189
bs,5,1,2,122.0,0.04481673240661621,0.12290448055081152,0.5599406219651055
bs,6,1,2,122.0,0.04367780685424805,0.12845533648587318,0.4626865561642445
bs,7,1,2,122.0,0.04411005973815918,0.12432029988673018,0.397547537427861
bs,8,1,2,122.0,0.043303728103637695,0.1394575430504711,0.5315893875779417
bs,9,1,2,122.0,0.04443049430847168,0.1390504156459131,0.6261320319865863
bs,10,1,2,122.0,0.04336142539978027,0.13825818373660478,0.49483743056043267
bs,11,1,2,122.0,0.04365396499633789,0.13864829155067124,0.5015346907592427
bs,12,1,2,122.0,0.04418492317199707,0.14219735200199232,0.5220199692946242
bs,13,1,2,121.0,0.04294395446777344,0.12204751915602045,0.5179614621231112
bs,14,1,2,121.0,0.04751276969909668,0.1345833178037351,0.5017165227400243
bs,15,1,2,122.0,0.04302382469177246,0.13928859348905218,0.5369124036965636
bs,16,1,2,122.0,0.042877197265625,0.13063074685550327,0.47484780666931276
bs,17,1,2,122.0,0.04930830001831055,0.13813750170267688,0.5378154970283846
bs,18,1,2,119.0,0.04378914833068848,0.13206593626547503,0.5741404126140152
bs,19,1,2,122.0,0.04601764678955078,0.11865778162712858,0.495292773190966
bs,20,1,2,122.0,0.04415440559387207,0.1347428992347766,0.48604049954311834
bs,21,1,2,122.0,0.04687070846557617,0.12779215489121504,0.5998136929736594
bs,22,1,2,121.0,0.04380297660827637,0.14420627176866618,0.46523651887257417
bs,23,1,2,122.0,0.04713845252990723,0.1468674506462037,0.5074919207148134
bs,24,1,2,122.0,0.045758724212646484,0.1344131482971689,0.4758169459157046
bs,25,1,2,122.0,0.04690742492675781,0.1367972911912278,0.4819790664373233
bs,26,1,2,122.0,0.04509925842285156,0.1299874701941331,0.5290921278088964
bs,27,1,2,121.0,0.043892621994018555,0.1383981641460687,0.5790725839178804
bs,28,1,2,122.0,0.04497528076171875,0.14174261756284082,0.5855877650666546
bs,29,1,2,121.0,0.045185089111328125,0.13906269710823754,0.5513273239850174
bs,30,1,2,122.0,0.04331564903259277,0.1441914832621819,0.42352669633188444
bs,1,1,3,32.0,0.05296945571899414,0.133407817130519,0.5372025405707185
bs,2,1,3,37.0,0.05184507369995117,0.13079064426513035,0.6334238134668551
bs,3,1,3,38.0,0.051191091537475586,0.152285637807253,0.5633866689869154
bs,4,1,3,37.0,0.05089592933654785,0.13672594192910836,0.5539061194638157
bs,5,1,3,38.0,0.04960799217224121,0.1303060571600496,0.5395959074110146
bs,6,1,3,38.0,0.049492597579956055,0.13643635876822058,0.5449282906600356
bs,7,1,3,38.0,0.051233768463134766,0.1341819792352129,0.5487911904141949
bs,8,1,3,32.0,0.0479123592376709,0.14071090313643678,0.532983553473975
bs,9,1,3,37.0,0.05012655258178711,0.13100592890798088,0.5213505097521202
bs,10,1,3,35.0,0.05249977111816406,0.14805871968596424,0.6120845568999517
